Mon,Tue,Wed,Thurs,Fri,Sat,Sun,time,intersection_id,lane_id,volume,velocity,avg_time_passing
0,0,0,1,0,0,0,257,1,2,27,13,21
0,0,0,1,0,0,0,258,1,3,23,6,38
0,0,0,1,0,0,0,259,1,4,9,4,23
0,0,0,1,0,0,0,260,1,1,12,10,12
0,0,0,1,0,0,0,261,1,2,38,12,32
0,0,0,1,0,0,0,262,1,3,32,4,80
0,0,0,1,0,0,0,263,1,4,9,10,9
0,0,0,1,0,0,0,264,1,1,22,13,17
0,0,0,1,0,0,0,265,1,2,46,11,42
0,0,0,1,0,0,0,266,1,3,1,9,2
0,0,0,1,0,0,0,267,1,4,36,5,72
0,0,0,1,0,0,0,268,1,1,41,9,46
0,0,0,1,0,0,0,269,1,2,30,5,60
0,0,0,1,0,0,0,270,1,3,12,12,10
0,0,0,1,0,0,0,271,1,4,20,8,25
0,0,0,1,0,0,0,272,1,1,8,2,40
0,0,0,1,0,0,0,273,1,2,4,6,7
0,0,0,1,0,0,0,274,1,3,11,1,109
0,0,0,1,0,0,0,275,1,4,7,3,24
0,0,0,1,0,0,0,276,1,1,12,9,14
0,0,0,1,0,0,0,277,1,2,22,4,55
0,0,0,1,0,0,0,278,1,3,42,10,42
0,0,0,1,0,0,0,279,1,4,16,10,16
0,0,0,1,0,0,0,280,1,1,47,2,233
0,0,0,1,0,0,0,281,1,2,45,2,223
0,0,0,1,0,0,0,282,1,3,33,6,55
0,0,0,1,0,0,0,283,1,4,6,7,9
0,0,0,1,0,0,0,284,1,1,34,14,25
0,0,0,1,0,0,0,285,1,2,32,7,46
0,0,0,1,0,0,0,286,1,3,8,8,10
0,0,0,1,0,0,0,287,1,4,40,14,29
0,0,0,1,0,0,0,288,1,1,18,9,20
0,0,0,1,0,0,0,289,1,2,1,10,1
0,0,0,1,0,0,0,290,1,3,11,10,11
0,0,0,1,0,0,0,291,1,4,18,6,30
0,0,0,1,0,0,0,292,1,1,49,13,38
0,0,0,1,0,0,0,293,1,2,34,7,49
0,0,0,1,0,0,0,294,1,3,41,8,51
0,0,0,1,0,0,0,295,1,4,32,3,106
0,0,0,1,0,0,0,296,1,1,17,7,25
0,0,0,1,0,0,0,297,1,2,36,11,33
0,0,0,1,0,0,0,298,1,3,25,10,25
0,0,0,1,0,0,0,299,1,4,13,4,33
0,0,0,1,0,0,0,300,1,1,33,3,109
0,0,0,1,0,0,0,301,1,2,2,3,7
0,0,0,1,0,0,0,302,1,3,39,11,36
0,0,0,1,0,0,0,303,1,4,36,5,72
0,0,0,1,0,0,0,304,1,1,27,3,90
0,0,0,1,0,0,0,305,1,2,15,3,50
0,0,0,1,0,0,0,306,1,3,21,6,35
0,0,0,1,0,0,0,307,1,4,38,13,29
0,0,0,1,0,0,0,308,1,1,11,8,14
0,0,0,1,0,0,0,309,1,2,48,12,40
0,0,0,1,0,0,0,310,1,3,40,7,57
0,0,0,1,0,0,0,311,1,4,18,14,13
0,0,0,1,0,0,0,312,1,1,43,2,213
0,0,0,1,0,0,0,313,1,2,49,10,49
0,0,0,1,0,0,0,314,1,3,45,11,41
0,0,0,1,0,0,0,315,1,4,32,5,64
0,0,0,1,0,0,0,316,1,1,16,1,159
0,0,0,1,0,0,0,317,1,2,5,7,8
0,0,0,1,0,0,0,318,1,3,13,4,33
0,0,0,1,0,0,0,319,1,4,17,4,43
0,0,0,1,0,0,0,320,1,1,20,13,16
0,0,0,1,0,0,0,321,1,2,28,7,40
0,0,0,1,0,0,0,322,1,3,6,14,5
0,0,0,1,0,0,0,323,1,4,39,5,78
0,0,0,1,0,0,0,324,1,1,14,9,16
0,0,0,1,0,0,0,325,1,2,15,5,30
0,0,0,1,0,0,0,326,1,3,35,4,87
0,0,0,1,0,0,0,327,1,4,21,7,30
0,0,0,1,0,0,0,328,1,1,35,5,70
0,0,0,1,0,0,0,329,1,2,41,7,58
0,0,0,1,0,0,0,330,1,3,8,4,20
0,0,0,1,0,0,0,331,1,4,2,10,2
0,0,0,1,0,0,0,332,1,1,45,6,75
0,0,0,1,0,0,0,333,1,2,8,11,8
0,0,0,1,0,0,0,334,1,3,42,7,60
0,0,0,1,0,0,0,335,1,4,39,1,387
0,0,0,1,0,0,0,336,1,1,31,6,52
0,0,0,1,0,0,0,337,1,2,33,10,33
0,0,0,1,0,0,0,338,1,3,16,2,80
0,0,0,1,0,0,0,339,1,4,19,3,63
0,0,0,1,0,0,0,340,1,1,43,12,36
0,0,0,1,0,0,0,341,1,2,25,4,62
0,0,0,1,0,0,0,342,1,3,37,10,37
0,0,0,1,0,0,0,343,1,4,32,10,32
0,0,0,1,0,0,0,344,1,1,1,7,2
0,0,0,1,0,0,0,345,1,2,8,9,9
0,0,0,1,0,0,0,346,1,3,26,8,33
0,0,0,1,0,0,0,347,1,4,41,12,34
0,0,0,1,0,0,0,348,1,1,27,7,39
0,0,0,1,0,0,0,349,1,2,38,10,38
0,0,0,1,0,0,0,350,1,3,3,10,3
0,0,0,1,0,0,0,351,1,4,24,10,24
0,0,0,1,0,0,0,352,1,1,10,6,17
0,0,0,1,0,0,0,353,1,2,47,10,47
0,0,0,1,0,0,0,354,1,3,47,12,39
0,0,0,1,0,0,0,355,1,4,13,1,129
0,0,0,1,0,0,0,356,1,1,30,4,75
0,0,0,1,0,0,0,357,1,2,25,9,28
0,0,0,1,0,0,0,358,1,3,35,10,35
0,0,0,1,0,0,0,359,1,4,32,10,32
0,0,0,1,0,0,0,360,1,1,15,5,30
0,0,0,1,0,0,0,361,1,2,35,4,87
0,0,0,1,0,0,0,362,1,3,28,4,70
0,0,0,1,0,0,0,363,1,4,19,13,15
0,0,0,1,0,0,0,364,1,1,18,5,36
0,0,0,1,0,0,0,365,1,2,15,11,14
0,0,0,1,0,0,0,366,1,3,2,7,3
0,0,0,1,0,0,0,367,1,4,30,11,27
0,0,0,1,0,0,0,368,1,1,5,6,9
0,0,0,1,0,0,0,369,1,2,43,5,86
0,0,0,1,0,0,0,370,1,3,28,5,56
0,0,0,1,0,0,0,371,1,4,18,10,18
0,0,0,1,0,0,0,372,1,1,9,2,45
0,0,0,1,0,0,0,373,1,2,36,14,26
0,0,0,1,0,0,0,374,1,3,39,5,78
0,0,0,1,0,0,0,375,1,4,42,2,208
0,0,0,1,0,0,0,376,1,1,35,9,39
0,0,0,1,0,0,0,377,1,2,34,10,34
0,0,0,1,0,0,0,378,1,3,28,3,93
0,0,0,1,0,0,0,379,1,4,9,9,10
0,0,0,1,0,0,0,380,1,1,43,12,36
0,0,0,1,0,0,0,381,1,2,12,10,12
0,0,0,1,0,0,0,382,1,3,48,13,37
0,0,0,1,0,0,0,383,1,4,6,3,20
0,0,0,1,0,0,0,384,1,1,16,9,18
0,0,0,1,0,0,0,385,1,2,36,3,119
0,0,0,1,0,0,0,386,1,3,35,13,27
0,0,0,1,0,0,0,387,1,4,31,1,307
0,0,0,1,0,0,0,388,1,1,27,8,34
0,0,0,1,0,0,0,389,1,2,21,11,19
0,0,0,1,0,0,0,390,1,3,24,4,60
0,0,0,1,0,0,0,391,1,4,5,4,13
0,0,0,1,0,0,0,392,1,1,49,2,243
0,0,0,1,0,0,0,393,1,2,40,4,99
0,0,0,1,0,0,0,394,1,3,19,1,189
0,0,0,1,0,0,0,395,1,4,23,3,76
0,0,0,1,0,0,0,396,1,1,25,3,83
0,0,0,1,0,0,0,397,1,2,11,9,13
0,0,0,1,0,0,0,398,1,3,32,8,40
0,0,0,1,0,0,0,399,1,4,44,10,44
0,0,0,1,0,0,0,400,1,1,37,2,184
0,0,0,1,0,0,0,401,1,2,48,3,159
0,0,0,1,0,0,0,402,1,3,48,10,48
0,0,0,1,0,0,0,403,1,4,33,8,41
0,0,0,1,0,0,0,404,1,1,12,3,40
0,0,0,1,0,0,0,405,1,2,31,5,62
0,0,0,1,0,0,0,406,1,3,26,1,258
0,0,0,1,0,0,0,407,1,4,26,7,37
0,0,0,1,0,0,0,408,1,1,29,4,72
0,0,0,1,0,0,0,409,1,2,45,10,45
0,0,0,1,0,0,0,410,1,3,45,14,32
0,0,0,1,0,0,0,411,1,4,18,6,30
0,0,0,1,0,0,0,412,1,1,32,10,32
0,0,0,1,0,0,0,413,1,2,3,4,8
0,0,0,1,0,0,0,414,1,3,6,3,20
0,0,0,1,0,0,0,415,1,4,40,14,29
0,0,0,1,0,0,0,416,1,1,2,7,3
0,0,0,1,0,0,0,417,1,2,40,7,57
0,0,0,1,0,0,0,418,1,3,25,13,20
0,0,0,1,0,0,0,419,1,4,20,12,17
0,0,0,1,0,0,0,420,1,1,12,1,119
0,0,0,1,0,0,0,421,1,2,9,5,18
0,0,0,1,0,0,0,422,1,3,35,9,39
0,0,0,1,0,0,0,423,1,4,15,7,22
0,0,0,1,0,0,0,424,1,1,14,8,18
0,0,0,1,0,0,0,425,1,2,31,10,31
0,0,0,1,0,0,0,426,1,3,14,2,70
0,0,0,1,0,0,0,427,1,4,19,3,63
0,0,0,1,0,0,0,428,1,1,20,9,22
0,0,0,1,0,0,0,429,1,2,2,5,4
0,0,0,1,0,0,0,430,1,3,44,3,146
0,0,0,1,0,0,0,431,1,4,18,10,18
0,0,0,1,0,0,0,432,1,1,32,12,27
0,0,0,1,0,0,0,433,1,2,46,9,51
0,0,0,1,0,0,0,434,1,3,6,12,5
0,0,0,1,0,0,0,435,1,4,2,2,10
0,0,0,1,0,0,0,436,1,1,19,6,32
0,0,0,1,0,0,0,437,1,2,40,6,66
0,0,0,1,0,0,0,438,1,3,37,4,92
0,0,0,1,0,0,0,439,1,4,19,1,189
0,0,0,1,0,0,0,440,1,1,2,10,2
0,0,0,1,0,0,0,441,1,2,37,4,92
0,0,0,1,0,0,0,442,1,3,16,11,15
0,0,0,1,0,0,0,443,1,4,45,6,75
0,0,0,1,0,0,0,444,1,1,7,2,35
0,0,0,1,0,0,0,445,1,2,7,11,7
0,0,0,1,0,0,0,446,1,3,31,5,62
0,0,0,1,0,0,0,447,1,4,21,10,21
0,0,0,1,0,0,0,448,1,1,9,13,7
0,0,0,1,0,0,0,449,1,2,14,13,11
0,0,0,1,0,0,0,450,1,3,17,10,17
0,0,0,1,0,0,0,451,1,4,20,6,33
0,0,0,1,0,0,0,452,1,1,13,13,10
0,0,0,1,0,0,0,453,1,2,16,6,27
0,0,0,1,0,0,0,454,1,3,37,5,74
0,0,0,1,0,0,0,455,1,4,15,6,25
0,0,0,1,0,0,0,456,1,1,46,12,38
0,0,0,1,0,0,0,457,1,2,43,3,142
0,0,0,1,0,0,0,458,1,3,28,14,20
0,0,0,1,0,0,0,459,1,4,41,5,82
0,0,0,1,0,0,0,460,1,1,45,12,38
0,0,0,1,0,0,0,461,1,2,35,9,39
0,0,0,1,0,0,0,462,1,3,2,3,7
0,0,0,1,0,0,0,463,1,4,3,14,3
0,0,0,1,0,0,0,464,1,1,8,7,12
0,0,0,1,0,0,0,465,1,2,41,3,136
0,0,0,1,0,0,0,466,1,3,30,9,33
0,0,0,1,0,0,0,467,1,4,36,6,60
0,0,0,1,0,0,0,468,1,1,1,5,2
0,0,0,1,0,0,0,469,1,2,32,1,317
0,0,0,1,0,0,0,470,1,3,33,5,66
0,0,0,1,0,0,0,471,1,4,34,9,38
0,0,0,1,0,0,0,472,1,1,33,1,327
0,0,0,1,0,0,0,473,1,2,20,10,20
0,0,0,1,0,0,0,474,1,3,16,14,12
0,0,0,1,0,0,0,475,1,4,6,2,30
0,0,0,1,0,0,0,476,1,1,49,12,41
0,0,0,1,0,0,0,477,1,2,2,6,4
0,0,0,1,0,0,0,478,1,3,27,3,90
0,0,0,1,0,0,0,479,1,4,25,14,18
0,0,0,1,0,0,0,480,1,1,4,13,4
0,0,0,1,0,0,0,481,1,2,38,4,95
0,0,0,1,0,0,0,482,1,3,2,6,4
0,0,0,1,0,0,0,483,1,4,41,1,406
0,0,0,1,0,0,0,484,1,1,24,3,80
0,0,0,1,0,0,0,485,1,2,47,9,52
0,0,0,1,0,0,0,486,1,3,12,7,17
0,0,0,1,0,0,0,487,1,4,15,3,50
0,0,0,1,0,0,0,488,1,1,9,4,23
0,0,0,1,0,0,0,489,1,2,32,2,159
0,0,0,1,0,0,0,490,1,3,7,6,12
0,0,0,1,0,0,0,491,1,4,47,3,156
0,0,0,1,0,0,0,492,1,1,36,13,28
0,0,0,1,0,0,0,493,1,2,19,7,27
0,0,0,1,0,0,0,494,1,3,37,10,37
0,0,0,1,0,0,0,495,1,4,3,3,10
0,0,0,1,0,0,0,496,1,1,3,11,3
0,0,0,1,0,0,0,497,1,2,1,14,1
0,0,0,1,0,0,0,498,1,3,47,8,59
0,0,0,1,0,0,0,499,1,4,40,3,132
0,0,0,1,0,0,0,500,1,1,6,14,5
0,0,0,1,0,0,0,501,1,2,4,3,14
0,0,0,1,0,0,0,502,1,3,39,11,36
0,0,0,1,0,0,0,503,1,4,19,14,14
0,0,0,1,0,0,0,504,1,1,40,9,44
0,0,0,1,0,0,0,505,1,2,46,1,456
0,0,0,1,0,0,0,506,1,3,34,12,29
0,0,0,1,0,0,0,507,1,4,12,10,12
0,0,0,1,0,0,0,508,1,1,38,1,377
0,0,0,1,0,0,0,509,1,2,16,12,14
0,0,0,1,0,0,0,510,1,3,2,4,5
0,0,0,1,0,0,0,511,1,4,12,5,24
0,0,0,1,0,0,0,512,1,1,31,6,52
0,0,0,1,0,0,0,513,1,2,36,10,36
0,0,0,1,0,0,0,514,1,3,41,10,41
0,0,0,1,0,0,0,515,1,4,24,1,238
0,0,0,1,0,0,0,516,1,1,38,10,38
0,0,0,1,0,0,0,517,1,2,42,14,30
0,0,0,1,0,0,0,518,1,3,12,7,17
0,0,0,1,0,0,0,519,1,4,19,10,19
0,0,0,1,0,0,0,520,1,1,40,2,198
0,0,0,1,0,0,0,521,1,2,20,10,20
0,0,0,1,0,0,0,522,1,3,35,10,35
0,0,0,1,0,0,0,523,1,4,22,4,55
0,0,0,1,0,0,0,524,1,1,18,3,60
0,0,0,1,0,0,0,525,1,2,4,2,20
0,0,0,1,0,0,0,526,1,3,44,6,73
0,0,0,1,0,0,0,527,1,4,35,9,39
0,0,0,1,0,0,0,528,1,1,23,9,26
0,0,0,1,0,0,0,529,1,2,8,6,14
0,0,0,1,0,0,0,530,1,3,34,1,337
0,0,0,1,0,0,0,531,1,4,46,13,36
0,0,0,1,0,0,0,532,1,1,6,2,30
0,0,0,1,0,0,0,533,1,2,6,5,12
0,0,0,1,0,0,0,534,1,3,46,7,66
0,0,0,1,0,0,0,535,1,4,7,2,35
0,0,0,1,0,0,0,536,1,1,7,4,18
0,0,0,1,0,0,0,537,1,2,8,6,14
0,0,0,1,0,0,0,538,1,3,44,4,109
0,0,0,1,0,0,0,539,1,4,42,10,42
0,0,0,1,0,0,0,540,1,1,6,7,9
0,0,0,1,0,0,0,541,1,2,29,6,48
0,0,0,1,0,0,0,542,1,3,19,2,95
0,0,0,1,0,0,0,543,1,4,27,11,25
0,0,0,1,0,0,0,544,1,1,34,6,57
0,0,0,1,0,0,0,545,1,2,3,13,3
0,0,0,1,0,0,0,546,1,3,10,10,10
0,0,0,1,0,0,0,547,1,4,27,10,27
0,0,0,1,0,0,0,548,1,1,48,8,60
0,0,0,1,0,0,0,549,1,2,11,8,14
0,0,0,1,0,0,0,550,1,3,38,10,38
0,0,0,1,0,0,0,551,1,4,34,8,43
0,0,0,1,0,0,0,552,1,1,34,11,31
0,0,0,1,0,0,0,553,1,2,32,10,32
0,0,0,1,0,0,0,554,1,3,27,14,20
0,0,0,1,0,0,0,555,1,4,5,10,5
0,0,0,1,0,0,0,556,1,1,30,4,75
0,0,0,1,0,0,0,557,1,2,12,2,60
0,0,0,1,0,0,0,558,1,3,3,7,5
0,0,0,1,0,0,0,559,1,4,19,1,189
0,0,0,1,0,0,0,560,1,1,2,4,5
0,0,0,1,0,0,0,561,1,2,32,14,23
0,0,0,1,0,0,0,562,1,3,3,13,3
0,0,0,1,0,0,0,563,1,4,36,12,30
0,0,0,1,0,0,0,564,1,1,2,10,2
0,0,0,1,0,0,0,565,1,2,37,13,29
0,0,0,1,0,0,0,566,1,3,33,7,47
0,0,0,1,0,0,0,567,1,4,27,11,25
0,0,0,1,0,0,0,568,1,1,49,9,54
0,0,0,1,0,0,0,569,1,2,6,11,6
0,0,0,1,0,0,0,570,1,3,36,4,90
0,0,0,1,0,0,0,571,1,4,42,12,35
0,0,0,1,0,0,0,572,1,1,34,1,337
0,0,0,1,0,0,0,573,1,2,34,12,29
0,0,0,1,0,0,0,574,1,3,42,5,84
0,0,0,1,0,0,0,575,1,4,14,5,28
0,0,0,1,0,0,0,576,1,1,28,13,22
0,0,0,1,0,0,0,577,1,2,29,6,48
0,0,0,1,0,0,0,578,1,3,11,2,55
0,0,0,1,0,0,0,579,1,4,11,8,14
0,0,0,1,0,0,0,580,1,1,14,12,12
0,0,0,1,0,0,0,581,1,2,45,12,38
0,0,0,1,0,0,0,582,1,3,40,6,66
0,0,0,1,0,0,0,583,1,4,17,5,34
0,0,0,1,0,0,0,584,1,1,46,4,114
0,0,0,1,0,0,0,585,1,2,3,13,3
0,0,0,1,0,0,0,586,1,3,34,7,49
0,0,0,1,0,0,0,587,1,4,34,6,57
0,0,0,1,0,0,0,588,1,1,28,14,20
0,0,0,1,0,0,0,589,1,2,46,4,114
0,0,0,1,0,0,0,590,1,3,28,12,24
0,0,0,1,0,0,0,591,1,4,41,9,46
0,0,0,1,0,0,0,592,1,1,12,11,11
0,0,0,1,0,0,0,593,1,2,6,6,10
0,0,0,1,0,0,0,594,1,3,32,13,25
0,0,0,1,0,0,0,595,1,4,13,10,13
0,0,0,1,0,0,0,596,1,1,8,8,10
0,0,0,1,0,0,0,597,1,2,45,4,112
0,0,0,1,0,0,0,598,1,3,39,9,43
0,0,0,1,0,0,0,599,1,4,29,11,27
0,0,0,1,0,0,0,600,1,1,17,14,13
0,0,0,1,0,0,0,601,1,2,2,10,2
0,0,0,1,0,0,0,602,1,3,16,6,27
0,0,0,1,0,0,0,603,1,4,42,10,42
0,0,0,1,0,0,0,604,1,1,3,12,3
0,0,0,1,0,0,0,605,1,2,9,5,18
0,0,0,1,0,0,0,606,1,3,40,3,132
0,0,0,1,0,0,0,607,1,4,34,9,38
0,0,0,1,0,0,0,608,1,1,6,5,12
0,0,0,1,0,0,0,609,1,2,42,1,416
0,0,0,1,0,0,0,610,1,3,47,10,47
0,0,0,1,0,0,0,611,1,4,15,8,19
0,0,0,1,0,0,0,612,1,1,30,9,33
0,0,0,1,0,0,0,613,1,2,17,8,22
0,0,0,1,0,0,0,614,1,3,21,14,15
0,0,0,1,0,0,0,615,1,4,24,2,119
0,0,0,1,0,0,0,616,1,1,2,9,3
0,0,0,1,0,0,0,617,1,2,7,14,5
0,0,0,1,0,0,0,618,1,3,16,8,20
0,0,0,1,0,0,0,619,1,4,45,1,446
0,0,0,1,0,0,0,620,1,1,17,2,85
0,0,0,1,0,0,0,621,1,2,9,7,13
0,0,0,1,0,0,0,622,1,3,32,2,159
0,0,0,1,0,0,0,623,1,4,36,3,119
0,0,0,1,0,0,0,624,1,1,24,3,80
0,0,0,1,0,0,0,625,1,2,16,10,16
0,0,0,1,0,0,0,626,1,3,16,3,53
0,0,0,1,0,0,0,627,1,4,26,2,129
0,0,0,1,0,0,0,628,1,1,31,3,103
0,0,0,1,0,0,0,629,1,2,30,6,50
0,0,0,1,0,0,0,630,1,3,42,6,70
0,0,0,1,0,0,0,631,1,4,43,9,48
0,0,0,1,0,0,0,632,1,1,25,4,62
0,0,0,1,0,0,0,633,1,2,11,1,109
0,0,0,1,0,0,0,634,1,3,11,12,10
0,0,0,1,0,0,0,635,1,4,20,11,18
0,0,0,1,0,0,0,636,1,1,43,10,43
0,0,0,1,0,0,0,637,1,2,35,3,116
0,0,0,1,0,0,0,638,1,3,15,14,11
0,0,0,1,0,0,0,639,1,4,48,9,53
0,0,0,1,0,0,0,640,1,1,32,10,32
0,0,0,1,0,0,0,641,1,2,20,5,40
0,0,0,1,0,0,0,642,1,3,2,4,5
0,0,0,1,0,0,0,643,1,4,31,4,77
0,0,0,1,0,0,0,644,1,1,7,5,14
0,0,0,1,0,0,0,645,1,2,17,8,22
0,0,0,1,0,0,0,646,1,3,44,1,436
0,0,0,1,0,0,0,647,1,4,45,13,35
0,0,0,1,0,0,0,648,1,1,26,7,37
0,0,0,1,0,0,0,649,1,2,48,8,60
0,0,0,1,0,0,0,650,1,3,43,12,36
0,0,0,1,0,0,0,651,1,4,45,9,50
0,0,0,1,0,0,0,652,1,1,20,4,50
0,0,0,1,0,0,0,653,1,2,3,10,3
0,0,0,1,0,0,0,654,1,3,28,8,35
0,0,0,1,0,0,0,655,1,4,7,3,24
0,0,0,1,0,0,0,656,1,1,8,9,9
0,0,0,1,0,0,0,657,1,2,28,8,35
0,0,0,1,0,0,0,658,1,3,32,4,80
0,0,0,1,0,0,0,659,1,4,41,12,34
0,0,0,1,0,0,0,660,1,1,38,7,54
0,0,0,1,0,0,0,661,1,2,10,4,25
0,0,0,1,0,0,0,662,1,3,33,13,26
0,0,0,1,0,0,0,663,1,4,1,8,2
0,0,0,1,0,0,0,664,1,1,25,5,50
0,0,0,1,0,0,0,665,1,2,12,4,30
0,0,0,1,0,0,0,666,1,3,40,2,198
0,0,0,1,0,0,0,667,1,4,7,10,7
0,0,0,1,0,0,0,668,1,1,36,13,28
0,0,0,1,0,0,0,669,1,2,39,4,97
0,0,0,1,0,0,0,670,1,3,25,6,42
0,0,0,1,0,0,0,671,1,4,30,7,43
0,0,0,1,0,0,0,672,1,1,33,10,33
0,0,0,1,0,0,0,673,1,2,19,10,19
0,0,0,1,0,0,0,674,1,3,30,9,33
0,0,0,1,0,0,0,675,1,4,3,8,4
0,0,0,1,0,0,0,676,1,1,20,4,50
0,0,0,1,0,0,0,677,1,2,19,2,95
0,0,0,1,0,0,0,678,1,3,47,10,47
0,0,0,1,0,0,0,679,1,4,37,10,37
0,0,0,1,0,0,0,680,1,1,26,2,129
0,0,0,1,0,0,0,681,1,2,1,4,3
0,0,0,1,0,0,0,682,1,3,12,9,14
0,0,0,1,0,0,0,683,1,4,19,10,19
0,0,0,1,0,0,0,684,1,1,27,6,45
0,0,0,1,0,0,0,685,1,2,18,5,36
0,0,0,1,0,0,0,686,1,3,28,2,139
0,0,0,1,0,0,0,687,1,4,38,10,38
0,0,0,1,0,0,0,688,1,1,1,3,4
0,0,0,1,0,0,0,689,1,2,47,12,39
0,0,0,1,0,0,0,690,1,3,24,12,20
0,0,0,1,0,0,0,691,1,4,9,11,9
0,0,0,1,0,0,0,692,1,1,47,5,94
0,0,0,1,0,0,0,693,1,2,13,4,33
0,0,0,1,0,0,0,694,1,3,38,3,126
0,0,0,1,0,0,0,695,1,4,2,5,4
0,0,0,1,0,0,0,696,1,1,2,10,2
0,0,0,1,0,0,0,697,1,2,37,5,74
0,0,0,1,0,0,0,698,1,3,47,13,36
0,0,0,1,0,0,0,699,1,4,16,10,16
0,0,0,1,0,0,0,700,1,1,45,12,38
0,0,0,1,0,0,0,701,1,2,47,9,52
0,0,0,1,0,0,0,702,1,3,24,11,22
0,0,0,1,0,0,0,703,1,4,28,5,56
0,0,0,1,0,0,0,704,1,1,39,8,49
0,0,0,1,0,0,0,705,1,2,19,3,63
0,0,0,1,0,0,0,706,1,3,35,6,58
0,0,0,1,0,0,0,707,1,4,38,7,54
0,0,0,1,0,0,0,708,1,1,47,10,47
0,0,0,1,0,0,0,709,1,2,2,3,7
0,0,0,1,0,0,0,710,1,3,44,9,49
0,0,0,1,0,0,0,711,1,4,39,13,30
0,0,0,1,0,0,0,712,1,1,45,5,90
0,0,0,1,0,0,0,713,1,2,1,7,2
0,0,0,1,0,0,0,714,1,3,37,7,53
0,0,0,1,0,0,0,715,1,4,23,4,57
0,0,0,1,0,0,0,716,1,1,26,12,22
0,0,0,1,0,0,0,717,1,2,3,12,3
0,0,0,1,0,0,0,718,1,3,14,8,18
0,0,0,1,0,0,0,719,1,4,33,10,33
0,0,0,1,0,0,0,720,1,1,40,13,31
0,0,0,1,0,0,0,721,1,2,20,10,20
0,0,0,1,0,0,0,722,1,3,20,10,20
0,0,0,1,0,0,0,723,1,4,30,8,38
0,0,0,1,0,0,0,724,1,1,10,13,8
0,0,0,1,0,0,0,725,1,2,9,14,7
0,0,0,1,0,0,0,726,1,3,17,2,85
0,0,0,1,0,0,0,727,1,4,27,2,134
0,0,0,1,0,0,0,728,1,1,14,8,18
0,0,0,1,0,0,0,729,1,2,49,5,98
0,0,0,1,0,0,0,730,1,3,21,3,70
0,0,0,1,0,0,0,731,1,4,41,5,82
0,0,0,1,0,0,0,732,1,1,19,9,21
0,0,0,1,0,0,0,733,1,2,41,2,203
0,0,0,1,0,0,0,734,1,3,34,5,68
0,0,0,1,0,0,0,735,1,4,16,10,16
0,0,0,1,0,0,0,736,1,1,46,4,114
0,0,0,1,0,0,0,737,1,2,9,9,10
0,0,0,1,0,0,0,738,1,3,17,11,16
0,0,0,1,0,0,0,739,1,4,29,14,21
0,0,0,1,0,0,0,740,1,1,47,1,466
0,0,0,1,0,0,0,741,1,2,15,13,12
0,0,0,1,0,0,0,742,1,3,6,1,60
0,0,0,1,0,0,0,743,1,4,7,5,14
0,0,0,1,0,0,0,744,1,1,22,7,32
0,0,0,1,0,0,0,745,1,2,40,11,36
0,0,0,1,0,0,0,746,1,3,3,4,8
0,0,0,1,0,0,0,747,1,4,11,10,11
0,0,0,1,0,0,0,748,1,1,39,1,387
0,0,0,1,0,0,0,749,1,2,33,4,82
0,0,0,1,0,0,0,750,1,3,49,14,35
0,0,0,1,0,0,0,751,1,4,27,11,25
0,0,0,1,0,0,0,752,1,1,47,6,78
0,0,0,1,0,0,0,753,1,2,1,8,2
0,0,0,1,0,0,0,754,1,3,15,10,15
0,0,0,1,0,0,0,755,1,4,20,6,33
0,0,0,1,0,0,0,756,1,1,45,10,45
0,0,0,1,0,0,0,757,1,2,45,8,56
0,0,0,1,0,0,0,758,1,3,11,14,8
0,0,0,1,0,0,0,759,1,4,6,13,5
0,0,0,1,0,0,0,760,1,1,1,1,10
0,0,0,1,0,0,0,761,1,2,11,13,9
0,0,0,1,0,0,0,762,1,3,36,10,36
0,0,0,1,0,0,0,763,1,4,47,7,67
0,0,0,1,0,0,0,764,1,1,20,7,29
0,0,0,1,0,0,0,765,1,2,29,14,21
0,0,0,1,0,0,0,766,1,3,25,4,62
0,0,0,1,0,0,0,767,1,4,7,9,8
0,0,0,1,0,0,0,768,1,1,31,9,35
0,0,0,1,0,0,0,769,1,2,36,11,33
0,0,0,1,0,0,0,770,1,3,32,13,25
0,0,0,1,0,0,0,771,1,4,2,2,10
0,0,0,1,0,0,0,772,1,1,14,2,70
0,0,0,1,0,0,0,773,1,2,22,3,73
0,0,0,1,0,0,0,774,1,3,32,1,317
0,0,0,1,0,0,0,775,1,4,31,6,52
0,0,0,1,0,0,0,776,1,1,17,3,57
0,0,0,1,0,0,0,777,1,2,4,6,7
0,0,0,1,0,0,0,778,1,3,23,10,23
0,0,0,1,0,0,0,779,1,4,4,4,10
0,0,0,1,0,0,0,780,1,1,41,14,29
0,0,0,1,0,0,0,781,1,2,7,2,35
0,0,0,1,0,0,0,782,1,3,28,7,40
0,0,0,1,0,0,0,783,1,4,5,2,25
0,0,0,1,0,0,0,784,1,1,6,4,15
0,0,0,1,0,0,0,785,1,2,25,2,124
0,0,0,1,0,0,0,786,1,3,4,11,4
0,0,0,1,0,0,0,787,1,4,49,13,38
0,0,0,1,0,0,0,788,1,1,5,3,17
0,0,0,1,0,0,0,789,1,2,21,10,21
0,0,0,1,0,0,0,790,1,3,47,2,233
0,0,0,1,0,0,0,791,1,4,40,3,132
0,0,0,1,0,0,0,792,1,1,13,6,22
